Date,Closing Price
1970-09-28,1.5622
1970-09-29,1.5699
1970-09-30,1.5699
1970-10-01,1.5622
1970-10-02,1.5935
1970-10-05,1.625
1970-10-06,1.6488
1970-10-07,1.6488
1970-10-08,1.6331
1970-10-09,1.5859
1970-10-12,1.5699
1970-10-13,1.5622
1970-10-14,1.5859
1970-10-15,1.625
1970-10-16,1.6409
1970-10-19,1.6016
1970-10-20,1.6094
1970-10-21,1.6172
1970-10-22,1.6172
1970-10-23,1.6409
1970-10-26,1.625
1970-10-27,1.6331
1970-10-28,1.6331
1970-10-29,1.6409
1970-10-30,1.6331
1970-11-02,1.6331
1970-11-03,1.6409
1970-11-04,1.6488
1970-11-05,1.625
1970-11-06,1.6172
1970-11-09,1.6172
1970-11-10,1.6094
1970-11-11,1.625
1970-11-12,1.6172
1970-11-13,1.6016
1970-11-17,1.5699
1970-11-18,1.5699
1970-11-19,1.5935
1970-11-20,1.6172
1970-11-23,1.6409
1970-11-24,1.6643
1970-11-25,1.6801
1970-11-27,1.6879
1970-11-30,1.7035
1970-12-01,1.6879
1970-12-02,1.6879
1970-12-03,1.6879
1970-12-04,1.711
1970-12-07,1.7035
1970-12-08,1.7035
1970-12-09,1.6801
1970-12-10,1.7035
1970-12-11,1.6959
1970-12-14,1.6879
1970-12-15,1.6488
1970-12-16,1.6409
1970-12-17,1.6643
1970-12-18,1.6801
1970-12-21,1.6801
1970-12-22,1.6722
1970-12-23,1.6643
1970-12-24,1.6643
1970-12-28,1.6801
1970-12-29,1.7035
1970-12-30,1.711
1970-12-31,1.7271
1971-01-04,1.7035
1971-01-05,1.7035
1971-01-06,1.6959
1971-01-07,1.6879
1971-01-08,1.6643
1971-01-11,1.6409
1971-01-12,1.6331
1971-01-13,1.5935
1971-01-14,1.6016
1971-01-15,1.5859
1971-01-18,1.5935
1971-01-19,1.6094
1971-01-20,1.6172
1971-01-21,1.6331
1971-01-22,1.6488
1971-01-25,1.6409
1971-01-26,1.6409
1971-01-27,1.6331
1971-01-28,1.6331
1971-01-29,1.6563
1971-02-01,1.6879
1971-02-02,1.6722
1971-02-03,1.6643
1971-02-04,1.6488
1971-02-05,1.6643
1971-02-08,1.6643
1971-02-09,1.6879
1971-02-10,1.7035
1971-02-11,1.6879
1971-02-12,1.6959
1971-02-16,1.7507
1971-02-17,1.7587
1971-02-18,1.7587
1971-02-19,1.7507
1971-02-22,1.7429
1971-02-23,1.7507
1971-02-24,1.7507
1971-02-25,1.7821
1971-02-26,1.7664
1971-03-01,1.7507
1971-03-02,1.7587
1971-03-03,1.7743
1971-03-04,1.8293
1971-03-05,1.8372
1971-03-08,1.8293
1971-03-09,1.8057
1971-03-10,1.7821
1971-03-11,1.7897
1971-03-12,1.7979
1971-03-15,1.8211
1971-03-16,1.8293
1971-03-17,1.8293
1971-03-18,1.8135
1971-03-19,1.8057
1971-03-22,1.8057
1971-03-23,1.8211
1971-03-24,1.8211
1971-03-25,1.8057
1971-03-26,1.8211
1971-03-29,1.8293
1971-03-30,1.8526
1971-03-31,1.8763
1971-04-01,1.8688
1971-04-02,1.8605
1971-04-05,1.8842
1971-04-06,1.8999
1971-04-07,1.8919
1971-04-08,1.9077
1971-04-12,1.9234
1971-04-13,1.9234
1971-04-14,1.9077
1971-04-15,1.9234
1971-04-16,1.9077
1971-04-19,1.9077
1971-04-20,1.8919
1971-04-21,1.8842
1971-04-22,1.8919
1971-04-23,1.8999
1971-04-26,1.8999
1971-04-27,1.8842
1971-04-28,1.8919
1971-04-29,1.8842
1971-04-30,1.8688
1971-05-03,1.8448
1971-05-04,1.8372
1971-05-05,1.8372
1971-05-06,1.8293
1971-05-07,1.8448
1971-05-10,1.8372
1971-05-11,1.8372
1971-05-12,1.8526
1971-05-13,1.8448
1971-05-14,1.8448
1971-05-17,1.8293
1971-05-18,1.8293
1971-05-19,1.8293
1971-05-20,1.8211
1971-05-21,1.8135
1971-05-24,1.7979
1971-05-25,1.7897
1971-05-26,1.7743
1971-05-27,1.7587
1971-05-28,1.7821
1971-06-01,1.7821
1971-06-02,1.8057
1971-06-03,1.8293
1971-06-04,1.8057
1971-06-07,1.8135
1971-06-08,1.8057
1971-06-09,1.8211
1971-06-10,1.8448
1971-06-11,1.8293
1971-06-14,1.8293
1971-06-15,1.8293
1971-06-16,1.8372
1971-06-17,1.8293
1971-06-18,1.7897
1971-06-21,1.7587
1971-06-22,1.7507
1971-06-23,1.7507
1971-06-24,1.7507
1971-06-25,1.7587
1971-06-28,1.7507
1971-06-29,1.7587
1971-06-30,1.7743
1971-07-01,1.7821
1971-07-02,1.7897
1971-07-06,1.7821
1971-07-07,1.7979
1971-07-08,1.8448
1971-07-09,1.8448
1971-07-12,1.8605
1971-07-13,1.8293
1971-07-14,1.8372
1971-07-15,1.8448
1971-07-16,1.8372
1971-07-19,1.8372
1971-07-20,1.8448
1971-07-21,1.8526
1971-07-22,1.8526
1971-07-23,1.8605
1971-07-26,1.8526
1971-07-27,1.8372
1971-07-28,1.8135
1971-07-29,1.7979
1971-07-30,1.7979
1971-08-02,1.8057
1971-08-03,1.7743
1971-08-04,1.7587
1971-08-05,1.7429
1971-08-06,1.7271
1971-08-09,1.711
1971-08-10,1.7195
1971-08-11,1.735
1971-08-12,1.7821
1971-08-13,1.735
1971-08-16,1.6563
1971-08-17,1.6801
1971-08-18,1.6563
1971-08-19,1.6488
1971-08-20,1.6409
1971-08-23,1.6722
1971-08-24,1.6879
1971-08-25,1.6959
1971-08-26,1.6959
1971-08-27,1.6643
1971-08-30,1.6563
1971-08-31,1.6643
1971-09-01,1.6643
1971-09-02,1.6643
1971-09-03,1.6801
1971-09-07,1.711
1971-09-08,1.735
1971-09-09,1.735
1971-09-10,1.7271
1971-09-13,1.7195
1971-09-14,1.6959
1971-09-15,1.6959
1971-09-16,1.6959
1971-09-17,1.6879
1971-09-20,1.6801
1971-09-21,1.6643
1971-09-22,1.6409
1971-09-23,1.6331
1971-09-24,1.6172
1971-09-27,1.5935
1971-09-28,1.6331
1971-09-29,1.6563
1971-09-30,1.6879
1971-10-01,1.7195
1971-10-04,1.7195
1971-10-05,1.711
1971-10-06,1.6959
1971-10-07,1.6879
1971-10-08,1.6643
1971-10-11,1.6801
1971-10-12,1.6722
1971-10-13,1.6563
1971-10-14,1.6488
1971-10-15,1.6563
1971-10-18,1.6643
1971-10-19,1.6801
1971-10-20,1.6563
1971-10-21,1.6409
1971-10-22,1.6801
1971-10-25,1.6722
1971-10-26,1.6643
1971-10-27,1.6563
1971-10-28,1.6488
1971-10-29,1.6409
1971-11-01,1.6331
1971-11-02,1.6563
1971-11-03,1.6722
1971-11-04,1.6879
1971-11-05,1.6563
1971-11-08,1.6409
1971-11-09,1.6331
1971-11-10,1.6172
1971-11-11,1.6016
1971-11-12,1.6016
1971-11-15,1.5935
1971-11-16,1.6094
1971-11-17,1.6094
1971-11-18,1.6094
1971-11-19,1.625
1971-11-22,1.6172
1971-11-23,1.6016
1971-11-24,1.5935
1971-11-26,1.6094
1971-11-29,1.6331
1971-11-30,1.6172
1971-12-01,1.625
1971-12-02,1.6488
1971-12-03,1.6801
1971-12-06,1.6643
1971-12-07,1.6643
1971-12-08,1.6643
1971-12-09,1.6563
1971-12-10,1.6722
1971-12-13,1.6722
1971-12-14,1.6879
1971-12-15,1.7195
1971-12-16,1.7507
1971-12-17,1.7271
1971-12-20,1.735
1971-12-21,1.735
1971-12-22,1.7035
1971-12-23,1.7035
1971-12-27,1.7271
1971-12-28,1.735
1971-12-29,1.735
1971-12-30,1.7271
1971-12-31,1.735
1972-01-03,1.711
1972-01-04,1.7429
1972-01-05,1.7821
1972-01-06,1.7979
1972-01-07,1.7897
1972-01-10,1.7664
1972-01-11,1.7664
1972-01-12,1.7587
1972-01-13,1.7587
1972-01-14,1.7587
1972-01-17,1.7743
1972-01-18,1.7897
1972-01-19,1.8135
1972-01-20,1.8135
1972-01-21,1.7897
1972-01-24,1.7429
1972-01-25,1.7507
1972-01-26,1.7587
1972-01-27,1.7821
1972-01-28,1.7743
1972-01-31,1.7664
1972-02-01,1.7664
1972-02-02,1.7743
1972-02-03,1.7897
1972-02-04,1.7743
1972-02-07,1.7897
1972-02-08,1.7821
1972-02-09,1.7821
1972-02-10,1.7897
1972-02-11,1.7979
1972-02-14,1.7979
1972-02-15,1.8057
1972-02-16,1.8211
1972-02-17,1.8135
1972-02-18,1.8057
1972-02-22,1.8057
1972-02-23,1.7979
1972-02-24,1.8057
1972-02-25,1.8057
1972-02-28,1.8057
1972-02-29,1.7743
1972-03-01,1.7743
1972-03-02,1.7664
1972-03-03,1.7507
1972-03-06,1.7587
1972-03-07,1.7743
1972-03-08,1.7979
1972-03-09,1.7979
1972-03-10,1.7743
1972-03-13,1.735
1972-03-14,1.7507
1972-03-15,1.735
1972-03-16,1.735
1972-03-17,1.735
1972-03-20,1.7271
1972-03-21,1.7195
1972-03-22,1.6959
1972-03-23,1.711
1972-03-24,1.6879
1972-03-27,1.6643
1972-03-28,1.6409
1972-03-29,1.625
1972-03-30,1.6488
1972-04-03,1.6563
1972-04-04,1.6722
1972-04-05,1.6643
1972-04-06,1.6643
1972-04-07,1.6643
1972-04-10,1.6563
1972-04-11,1.6722
1972-04-12,1.6722
1972-04-13,1.6643
1972-04-14,1.6722
1972-04-17,1.6643
1972-04-18,1.6643
1972-04-19,1.6563
1972-04-20,1.6563
1972-04-21,1.6722
1972-04-24,1.6563
1972-04-25,1.6488
1972-04-26,1.6409
1972-04-27,1.6331
1972-04-28,1.6409
1972-05-01,1.6331
1972-05-02,1.6409
1972-05-03,1.6722
1972-05-04,1.6801
1972-05-05,1.6801
1972-05-08,1.6801
1972-05-09,1.6563
1972-05-10,1.6722
1972-05-11,1.6801
1972-05-12,1.6801
1972-05-15,1.6801
1972-05-16,1.6801
1972-05-17,1.6722
1972-05-18,1.6801
1972-05-19,1.6959
1972-05-22,1.711
1972-05-23,1.7035
1972-05-24,1.7271
1972-05-25,1.7587
1972-05-26,1.7587
1972-05-30,1.7979
1972-05-31,1.7664
1972-06-01,1.7587
1972-06-02,1.735
1972-06-05,1.6879
1972-06-06,1.6801
1972-06-07,1.6722
1972-06-08,1.6801
1972-06-09,1.6643
1972-06-12,1.6879
1972-06-13,1.711
1972-06-14,1.7507
1972-06-15,1.735
1972-06-16,1.735
1972-06-19,1.7507
1972-06-20,1.7507
1972-06-21,1.7664
1972-06-22,1.7587
1972-06-23,1.7429
1972-06-26,1.735
1972-06-27,1.7271
1972-06-28,1.7271
1972-06-29,1.7429
1972-06-30,1.7429
1972-07-03,1.7429
1972-07-05,1.7507
1972-07-06,1.7587
1972-07-07,1.7507
1972-07-10,1.735
1972-07-11,1.7271
1972-07-12,1.7507
1972-07-13,1.7507
1972-07-14,1.7587
1972-07-17,1.7507
1972-07-18,1.7743
1972-07-19,1.7664
1972-07-20,1.7743
1972-07-21,1.7979
1972-07-24,1.8211
1972-07-25,1.7587
1972-07-26,1.7587
1972-07-27,1.7743
1972-07-28,1.7897
1972-07-31,1.7821
1972-08-01,1.7743
1972-08-02,1.7979
1972-08-03,1.8057
1972-08-04,1.7979
1972-08-07,1.7979
1972-08-08,1.7897
1972-08-09,1.7587
1972-08-10,1.7743
1972-08-11,1.8293
1972-08-14,1.8448
1972-08-15,1.8372
1972-08-16,1.8293
1972-08-17,1.8526
1972-08-18,1.8688
1972-08-21,1.8763
1972-08-22,1.9077
1972-08-23,1.8842
1972-08-24,1.8605
1972-08-25,1.8526
1972-08-28,1.8605
1972-08-29,1.8526
1972-08-30,1.8763
1972-08-31,1.9077
1972-09-01,1.9077
1972-09-05,1.9077
1972-09-06,1.9077
1972-09-07,1.8999
1972-09-08,1.9077
1972-09-11,1.8763
1972-09-12,1.8526
1972-09-13,1.8763
1972-09-14,1.8688
1972-09-15,1.8842
1972-09-18,1.8763
1972-09-19,1.8763
1972-09-20,1.8605
1972-09-21,1.8526
1972-09-22,1.8372
1972-09-25,1.8448
1972-09-26,1.8526
1972-09-27,1.8763
1972-09-28,1.8919
1972-09-29,1.9077
1972-10-02,1.9234
1972-10-03,1.9469
1972-10-04,1.955
1972-10-05,1.9469
1972-10-06,1.9469
1972-10-09,1.955
1972-10-10,1.955
1972-10-11,1.9391
1972-10-12,1.9469
1972-10-13,1.9391
1972-10-16,1.9234
1972-10-17,1.9469
1972-10-18,1.9705
1972-10-19,1.9625
1972-10-20,1.9785
1972-10-23,1.9785
1972-10-24,1.9785
1972-10-25,1.994
1972-10-26,1.9785
1972-10-27,1.9705
1972-10-30,1.9311
1972-10-31,1.9625
1972-11-01,1.994
1972-11-02,1.9862
1972-11-03,2.002
1972-11-06,2.0176
1972-11-08,2.0097
1972-11-09,2.002
1972-11-10,2.0097
1972-11-13,2.0256
1972-11-14,2.0333
1972-11-15,2.0489
1972-11-16,2.0647
1972-11-17,2.0647
1972-11-20,2.0412
1972-11-21,2.0489
1972-11-22,2.0882
1972-11-24,2.096
1972-11-27,2.0804
1972-11-28,2.057
1972-11-29,2.0412
1972-11-30,2.0489
1972-12-01,2.0725
1972-12-04,2.057
1972-12-05,2.0647
1972-12-06,2.0647
1972-12-07,2.0725
1972-12-08,2.0804
1972-12-11,2.0647
1972-12-12,2.0647
1972-12-13,2.0647
1972-12-14,2.0412
1972-12-15,2.0412
1972-12-18,2.0256
1972-12-19,2.0176
1972-12-20,1.994
1972-12-21,1.994
1972-12-22,2.0176
1972-12-26,2.0333
1972-12-27,2.0333
1972-12-29,2.057
1973-01-02,2.0647
1973-01-03,2.096
1973-01-04,2.096
1973-01-05,2.112
1973-01-08,2.1196
1973-01-09,2.1196
1973-01-10,2.1196
1973-01-11,2.1433
1973-01-12,2.1668
1973-01-15,2.1433
1973-01-16,2.1357
1973-01-17,2.1433
1973-01-18,2.1668
1973-01-19,2.1983
1973-01-22,2.1983
1973-01-23,2.1823
1973-01-24,2.1823
1973-01-26,2.1905
1973-01-29,2.1983
1973-01-30,2.2061
1973-01-31,2.2217
1973-02-01,2.2297
1973-02-02,2.2217
1973-02-05,2.1983
1973-02-06,2.1668
1973-02-07,2.1275
1973-02-08,2.1433
1973-02-09,2.1905
1973-02-12,2.1823
1973-02-13,2.1357
1973-02-14,2.0804
1973-02-15,2.0647
1973-02-16,2.0882
1973-02-20,2.104
1973-02-21,2.104
1973-02-22,2.096
1973-02-23,2.096
1973-02-26,2.104
1973-02-27,2.0882
1973-02-28,2.096
1973-03-01,2.104
1973-03-02,2.104
1973-03-05,2.112
1973-03-06,2.1357
1973-03-07,2.104
1973-03-08,2.1196
1973-03-09,2.104
1973-03-12,2.1196
1973-03-13,2.1589
1973-03-14,2.1748
1973-03-15,2.1512
1973-03-16,2.1357
1973-03-19,2.1196
1973-03-20,2.1512
1973-03-21,2.1357
1973-03-22,2.112
1973-03-23,2.112
1973-03-26,2.1275
1973-03-27,2.1748
1973-03-28,2.1905
1973-03-29,2.2374
1973-03-30,2.2137
1973-04-02,2.2137
1973-04-03,2.2217
1973-04-04,2.2297
1973-04-05,2.2137
1973-04-06,2.2297
1973-04-09,2.2531
1973-04-10,2.2925
1973-04-11,2.371
1973-04-12,2.3473
1973-04-13,2.3082
1973-04-16,2.2925
1973-04-17,2.3002
1973-04-18,2.3473
1973-04-19,2.3631
1973-04-23,2.371
1973-04-24,2.4024
1973-04-25,2.4179
1973-04-26,2.3395
1973-04-27,2.2925
1973-04-30,2.2612
1973-05-01,2.2453
1973-05-02,2.2765
1973-05-03,2.3158
1973-05-04,2.3395
1973-05-07,2.3395
1973-05-08,2.3082
1973-05-09,2.2217
1973-05-10,2.2297
1973-05-11,2.2217
1973-05-14,2.1668
1973-05-15,2.1983
1973-05-16,2.2061
1973-05-17,2.2217
1973-05-18,2.2137
1973-05-21,2.2061
1973-05-22,2.2061
1973-05-23,2.1983
1973-05-24,2.2612
1973-05-25,2.269
1973-05-29,2.2612
1973-05-30,2.2061
1973-05-31,2.2061
1973-06-01,2.1905
1973-06-04,2.1905
1973-06-05,2.2217
1973-06-06,2.2297
1973-06-07,2.269
1973-06-08,2.3082
1973-06-11,2.3082
1973-06-12,2.3395
1973-06-13,2.269
1973-06-14,2.2531
1973-06-15,2.2374
1973-06-18,2.2217
1973-06-19,2.2297
1973-06-20,2.2453
1973-06-21,2.2061
1973-06-22,2.2297
1973-06-25,2.2374
1973-06-26,2.2612
1973-06-27,2.2925
1973-06-28,2.3158
1973-06-29,2.3158
1973-07-02,2.3082
1973-07-03,2.2846
1973-07-05,2.2846
1973-07-06,2.269
1973-07-09,2.2612
1973-07-10,2.2374
1973-07-11,2.2374
1973-07-12,2.2297
1973-07-13,2.1823
1973-07-16,2.2061
1973-07-17,2.2061
1973-07-18,2.1748
1973-07-19,2.1357
1973-07-20,2.1668
1973-07-23,2.1905
1973-07-24,2.2374
1973-07-25,2.2453
1973-07-26,2.2765
1973-07-27,2.2846
1973-07-30,2.2846
1973-07-31,2.2453
1973-08-01,2.2297
1973-08-02,2.1823
1973-08-03,2.1512
1973-08-06,2.1823
1973-08-07,2.1983
1973-08-08,2.2061
1973-08-09,2.2137
1973-08-10,2.1983
1973-08-13,2.1983
1973-08-14,2.1512
1973-08-15,2.1357
1973-08-16,2.1196
1973-08-17,2.1275
1973-08-20,2.1433
1973-08-21,2.0882
1973-08-22,2.0647
1973-08-23,2.0725
1973-08-24,2.0412
1973-08-27,2.0489
1973-08-28,2.0647
1973-08-29,2.096
1973-08-30,2.0882
1973-08-31,2.0882
1973-09-04,2.057
1973-09-05,2.0489
1973-09-06,2.0647
1973-09-07,2.0647
1973-09-10,2.057
1973-09-11,2.0412
1973-09-12,2.0176
1973-09-13,1.994
1973-09-14,2.0333
1973-09-17,2.0333
1973-09-18,2.0412
1973-09-19,2.112
1973-09-20,2.112
1973-09-21,2.1196
1973-09-24,2.1433
1973-09-25,2.1512
1973-09-26,2.1512
1973-09-27,2.2137
1973-09-28,2.1823
1973-10-01,2.2137
1973-10-02,2.2453
1973-10-03,2.2612
1973-10-04,2.2453
1973-10-05,2.2612
1973-10-08,2.1983
1973-10-09,2.1275
1973-10-10,2.112
1973-10-11,2.1823
1973-10-12,2.2061
1973-10-15,2.1589
1973-10-16,2.1512
1973-10-17,2.1196
1973-10-18,2.0882
1973-10-19,2.1196
1973-10-22,2.1905
1973-10-23,2.2217
1973-10-24,2.2374
1973-10-25,2.2217
1973-10-26,2.2453
1973-10-29,2.269
1973-10-30,2.2453
1973-10-31,2.2217
1973-11-01,2.2297
1973-11-02,2.1823
1973-11-05,2.1668
1973-11-06,2.1512
1973-11-07,2.1905
1973-11-08,2.2061
1973-11-09,2.1823
1973-11-12,2.1748
1973-11-13,2.1983
1973-11-14,2.2137
1973-11-15,2.2217
1973-11-16,2.269
1973-11-19,2.1823
1973-11-20,2.0882
1973-11-21,2.0804
1973-11-23,2.096
1973-11-26,2.0647
1973-11-27,2.0489
1973-11-28,2.1357
1973-11-29,2.1196
1973-11-30,2.112
1973-12-03,2.0804
1973-12-04,2.0882
1973-12-05,2.0647
1973-12-06,2.0647
1973-12-07,2.1357
1973-12-10,2.1433
1973-12-11,2.1589
1973-12-12,2.096
1973-12-13,2.0882
1973-12-14,2.1196
1973-12-17,2.1357
1973-12-18,2.1589
1973-12-19,2.1357
1973-12-20,2.112
1973-12-21,2.096
1973-12-24,2.0804
1973-12-26,2.1433
1973-12-27,2.1823
1973-12-28,2.2217
1973-12-31,2.2137
1974-01-02,2.269
1974-01-03,2.3158
1974-01-04,2.3002
1974-01-07,2.2765
1974-01-08,2.2531
1974-01-09,2.1668
1974-01-10,2.112
1974-01-11,2.0412
1974-01-14,2.002
1974-01-15,2.0489
1974-01-16,2.112
1974-01-17,2.1275
1974-01-18,2.0489
1974-01-21,2.0333
1974-01-22,2.057
1974-01-23,2.057
1974-01-24,2.0489
1974-01-25,2.0256
1974-01-28,1.994
1974-01-29,2.0176
1974-01-30,2.0647
1974-01-31,2.0333
1974-02-01,2.0176
1974-02-04,1.9785
1974-02-05,1.9705
1974-02-06,1.9785
1974-02-07,1.994
1974-02-08,1.994
1974-02-11,1.9077
1974-02-12,1.8842
1974-02-13,1.8842
1974-02-14,1.8842
1974-02-15,1.9391
1974-02-19,1.9077
1974-02-20,1.9311
1974-02-21,1.9625
1974-02-22,2.002
1974-02-25,1.994
1974-02-26,1.9862
1974-02-27,1.9625
1974-02-28,1.9625
1974-03-01,1.9625
1974-03-04,1.9785
1974-03-05,2.0333
1974-03-06,2.0412
1974-03-07,2.0256
1974-03-08,2.0412
1974-03-11,2.0725
1974-03-12,2.0725
1974-03-13,2.0647
1974-03-14,2.0882
1974-03-15,2.0725
1974-03-18,2.0176
1974-03-19,1.9785
1974-03-20,1.9862
1974-03-21,1.955
1974-03-22,1.9311
1974-03-25,1.9391
1974-03-26,1.955
1974-03-27,1.9469
1974-03-28,1.9311
1974-03-29,1.9077
1974-04-01,1.8842
1974-04-02,1.8842
1974-04-03,1.8842
1974-04-04,1.8999
1974-04-05,1.8842
1974-04-08,1.8842
1974-04-09,1.8999
1974-04-10,1.8763
1974-04-11,1.8526
1974-04-15,1.8448
1974-04-16,1.8688
1974-04-17,1.9077
1974-04-18,1.9077
1974-04-19,1.8688
1974-04-22,1.8605
1974-04-23,1.8448
1974-04-24,1.8293
1974-04-25,1.8211
1974-04-26,1.8448
1974-04-29,1.8057
1974-04-30,1.8135
1974-05-01,1.8688
1974-05-02,1.8763
1974-05-03,1.8448
1974-05-06,1.8293
1974-05-07,1.8293
1974-05-08,1.8293
1974-05-09,1.8526
1974-05-10,1.8211
1974-05-13,1.8135
1974-05-14,1.8135
1974-05-15,1.7821
1974-05-16,1.7429
1974-05-17,1.7035
1974-05-20,1.6563
1974-05-21,1.7035
1974-05-22,1.7035
1974-05-23,1.6722
1974-05-24,1.711
1974-05-28,1.6643
1974-05-29,1.6643
1974-05-30,1.6801
1974-05-31,1.7035
1974-06-03,1.7664
1974-06-04,1.7743
1974-06-05,1.7821
1974-06-06,1.8293
1974-06-07,1.8293
1974-06-10,1.8293
1974-06-11,1.8135
1974-06-12,1.8135
1974-06-13,1.7664
1974-06-14,1.7429
1974-06-17,1.7035
1974-06-18,1.7035
1974-06-19,1.6801
1974-06-20,1.6801
1974-06-21,1.6643
1974-06-24,1.6488
1974-06-25,1.6801
1974-06-26,1.6643
1974-06-27,1.6563
1974-06-28,1.6488
1974-07-01,1.6563
1974-07-02,1.6488
1974-07-03,1.6563
1974-07-05,1.6563
1974-07-08,1.6094
1974-07-09,1.6094
1974-07-10,1.5935
1974-07-11,1.6016
1974-07-12,1.6488
1974-07-15,1.6563
1974-07-16,1.6563
1974-07-17,1.6801
1974-07-18,1.6801
1974-07-19,1.6722
1974-07-22,1.735
1974-07-23,1.7821
1974-07-24,1.8057
1974-07-25,1.8057
1974-07-26,1.7743
1974-07-29,1.7743
1974-07-30,1.7587
1974-07-31,1.7587
1974-08-01,1.7743
1974-08-02,1.7897
1974-08-05,1.8211
1974-08-06,1.8057
1974-08-07,1.8448
1974-08-08,1.7979
1974-08-09,1.7821
1974-08-12,1.7664
1974-08-13,1.7507
1974-08-14,1.7195
1974-08-15,1.6959
1974-08-16,1.6722
1974-08-19,1.6409
1974-08-20,1.6563
1974-08-21,1.6094
1974-08-22,1.6016
1974-08-23,1.6094
1974-08-26,1.6172
1974-08-27,1.6094
1974-08-28,1.6016
1974-08-29,1.5545
1974-08-30,1.578
1974-09-03,1.5153
1974-09-04,1.4684
1974-09-05,1.5153
1974-09-06,1.5466
1974-09-09,1.4916
1974-09-10,1.5073
1974-09-11,1.5073
1974-09-12,1.5073
1974-09-13,1.5073
1974-09-16,1.5384
1974-09-17,1.5384
1974-09-18,1.5466
1974-09-19,1.5859
1974-09-20,1.5309
1974-09-23,1.4916
1974-09-24,1.4521
1974-09-25,1.4445
1974-09-26,1.4131
1974-09-27,1.3976
1974-09-30,1.3818
1974-10-01,1.3739
1974-10-02,1.3188
1974-10-03,1.2875
1974-10-04,1.3111
1974-10-07,1.3976
1974-10-08,1.4208
1974-10-09,1.4994
1974-10-10,1.5073
1974-10-11,1.5384
1974-10-14,1.5466
1974-10-15,1.5466
1974-10-16,1.5231
1974-10-17,1.5466
1974-10-18,1.578
1974-10-21,1.6094
1974-10-22,1.6172
1974-10-23,1.5699
1974-10-24,1.5466
1974-10-25,1.5466
1974-10-28,1.5466
1974-10-29,1.6094
1974-10-30,1.6409
1974-10-31,1.6094
1974-11-01,1.6172
1974-11-04,1.5935
1974-11-05,1.6094
1974-11-06,1.6172
1974-11-07,1.6172
1974-11-08,1.6172
1974-11-11,1.6172
1974-11-12,1.6094
1974-11-13,1.5466
1974-11-14,1.5699
1974-11-15,1.5231
1974-11-18,1.4684
1974-11-19,1.4288
1974-11-20,1.3976
1974-11-21,1.3818
1974-11-22,1.3976
1974-11-25,1.4052
1974-11-26,1.4131
1974-11-27,1.4445
1974-11-29,1.4759
1974-12-02,1.4445
1974-12-03,1.4445
1974-12-04,1.4445
1974-12-05,1.4288
1974-12-06,1.3976
1974-12-09,1.3976
1974-12-10,1.4288
1974-12-11,1.4445
1974-12-12,1.4368
1974-12-13,1.4684
1974-12-16,1.4521
1974-12-17,1.4916
1974-12-18,1.4837
1974-12-19,1.4759
1974-12-20,1.4521
1974-12-23,1.4368
1974-12-24,1.4684
1974-12-26,1.4916
1974-12-27,1.4916
1974-12-30,1.4837
1974-12-31,1.5153
1975-01-02,1.5545
1975-01-03,1.578
1975-01-06,1.5545
1975-01-07,1.5699
1975-01-08,1.5622
1975-01-09,1.578
1975-01-10,1.6172
1975-01-13,1.6094
1975-01-14,1.6172
1975-01-15,1.625
1975-01-16,1.6094
1975-01-17,1.578
1975-01-20,1.5935
1975-01-21,1.5859
1975-01-22,1.6016
1975-01-23,1.6172
1975-01-24,1.6331
1975-01-27,1.6959
1975-01-28,1.7035
1975-01-29,1.735
1975-01-30,1.7035
1975-01-31,1.7195
1975-02-03,1.7429
1975-02-04,1.7821
1975-02-05,1.735
1975-02-06,1.7195
1975-02-07,1.7195
1975-02-10,1.7195
1975-02-11,1.711
1975-02-12,1.7035
1975-02-13,1.735
1975-02-14,1.7271
1975-02-18,1.7429
1975-02-19,1.7664
1975-02-20,1.8293
1975-02-21,1.8135
1975-02-24,1.7897
1975-02-25,1.7821
1975-02-26,1.8057
1975-02-27,1.8057
1975-02-28,1.8211
1975-03-03,1.8293
1975-03-04,1.8372
1975-03-05,1.7664
1975-03-06,1.7821
1975-03-07,1.7897
1975-03-10,1.8057
1975-03-11,1.8211
1975-03-12,1.8057
1975-03-13,1.7821
1975-03-14,1.7897
1975-03-17,1.7743
1975-03-18,1.711
1975-03-19,1.6879
1975-03-20,1.711
1975-03-21,1.711
1975-03-24,1.6643
1975-03-25,1.6801
1975-03-26,1.735
1975-03-27,1.7271
1975-03-31,1.735
1975-04-01,1.735
1975-04-02,1.7271
1975-04-03,1.6879
1975-04-04,1.6643
1975-04-07,1.6563
1975-04-08,1.6801
1975-04-09,1.7271
1975-04-10,1.735
1975-04-11,1.7587
1975-04-14,1.7897
1975-04-15,1.8293
1975-04-16,1.8057
1975-04-17,1.8372
1975-04-18,1.8293
1975-04-21,1.8211
1975-04-22,1.8448
1975-04-23,1.8448
1975-04-24,1.8605
1975-04-25,1.8763
1975-04-28,1.8763
1975-04-29,1.8688
1975-04-30,1.8999
1975-05-01,1.9625
1975-05-02,1.994
1975-05-05,2.0256
1975-05-06,1.9311
1975-05-07,1.9311
1975-05-08,1.9234
1975-05-09,1.9311
1975-05-12,1.9391
1975-05-13,1.955
1975-05-14,1.955
1975-05-15,1.9469
1975-05-16,1.9391
1975-05-19,1.9234
1975-05-20,1.9077
1975-05-21,1.8763
1975-05-22,1.8999
1975-05-23,1.9234
